gene_symbol	query_name	mpi
JgMH	jSoy	-2.105052981187983
5iRk	jSoy	0.602144664369753
PExd	jSoy	-2.5042039212122513
j7Vg	jSoy	0.31650466195597243
q4gE	jSoy	1.8790462961837806
McUH	jSoy	0.7033537989178429
vBxA	jSoy	0.3052084634490513
ikBP	jSoy	0.49740158396169887
MGdy	jSoy	-1.3979936454801472
HPbz	jSoy	0.8348503848228198
Euun	jSoy	-3.4643006373992136
RGyC	jSoy	2.815012003511004
tjTq	jSoy	0.4290267163793021
suFQ	jSoy	1.575446365833571
NH5j	jSoy	2.1919806794201495
1SrW	jSoy	3.3887994331887694
vHIu	jSoy	-0.5083994026031856
SpQv	jSoy	2.9643118443148477
9C86	jSoy	2.9089968052731763
cIkA	jSoy	-1.0990790861006048
y1Ct	jSoy	-0.015499713863904844
5URg	jSoy	-0.7466695962350387
02fD	jSoy	-2.1631003808659606
roA4	jSoy	-3.034076815164519
bUhm	jSoy	-0.5854360932314895
Kb5V	jSoy	-3.6402228424022445
UcgU	jSoy	0.19857313379121996
1eIZ	jSoy	0.019134461729607984
ho5m	jSoy	3.8428066792516735
pTbc	jSoy	1.326192599275638
003j	jSoy	0.29124008130411505
zeOI	jSoy	0.47880592630711083
WG3x	jSoy	-1.4523195013524361
9WGi	jSoy	0.10456066719074479
cmF8	jSoy	2.8431214833659157
rqri	jSoy	-2.56401147751822
TNT4	jSoy	4.3603332537934545
Tofr	jSoy	2.230136374386805
5arJ	jSoy	3.1439781144553347
BDTj	jSoy	1.9934888597833904
p1My	jSoy	3.231154587083144
SmcG	jSoy	1.8949775732764986
jJ2J	jSoy	2.0501078118186262
PRY4	jSoy	-1.2797021602169554
KMTI	jSoy	1.591961964584885
MBhj	jSoy	2.7678700427457064
6J6k	jSoy	1.5235133645421504
dwaa	jSoy	-1.52711194828871
KWQg	jSoy	-2.3807161206846126
TD4b	jSoy	-3.2294098758463257
PgSt	jSoy	1.9854900176747428
vqIu	jSoy	-2.378710586168288
ng3t	jSoy	0.058543141740736215
h99C	jSoy	-0.35411363631411685
rrYb	jSoy	-1.8448498590330435
aGmd	jSoy	2.8676749153512233
bgF6	jSoy	-0.9807077283955055
f0Pt	jSoy	0.07477878683470157
wjQm	kmAk	-2.546838586264751
rmzQ	kmAk	0.23755211527814302
x8rj	kmAk	-0.2894906231017133
JgMH	kmAk	-1.221028899521526
5iRk	kmAk	-0.15331494471155527
PExd	kmAk	-0.2341002197733571
j7Vg	kmAk	-0.6118787774059028
q4gE	kmAk	-3.7882848954676343
McUH	kmAk	-0.5077992654284939
vBxA	kmAk	0.15312773025704968
ikBP	kmAk	-1.0659428133937878
MGdy	kmAk	-1.6371757260651347
HPbz	kmAk	0.96598303069673
Euun	kmAk	-3.1727219137890836
RGyC	kmAk	3.7070535911693323
tjTq	kmAk	-0.18227924002266346
suFQ	kmAk	0.24377219431716546
NH5j	kmAk	3.2409157076159136
1SrW	kmAk	2.6014586735008782
vHIu	kmAk	1.8109507966932987
SpQv	kmAk	3.2276131609531697
9C86	kmAk	-6.651523616051863
cIkA	kmAk	-0.155124511134472
y1Ct	kmAk	1.6046768720364792
5URg	kmAk	5.189158402655577
02fD	kmAk	-2.4350404688886473
roA4	kmAk	-0.5892705692643879
bUhm	kmAk	0.22042361442805544
Kb5V	kmAk	-2.3876984226632
UcgU	kmAk	-1.0969485773275673
1eIZ	kmAk	0.09485075579091189
ho5m	kmAk	NA
pTbc	kmAk	-4.687997927376232
003j	kmAk	-3.941689618273219
zeOI	kmAk	0.7405401750752459
WG3x	kmAk	1.1905867924119644
9WGi	kmAk	0.4500728675306708
cmF8	kmAk	2.280466022998304
rqri	kmAk	-2.9789473888453157
TNT4	kmAk	NA
Tofr	kmAk	3.326466482619119
5arJ	kmAk	4.842696158717267
BDTj	kmAk	4.479311868034612
p1My	kmAk	2.8949980422460664
SmcG	kmAk	3.5034804741517926
jJ2J	kmAk	4.877962490814401
PRY4	kmAk	2.40666332402453
KMTI	kmAk	3.1904693650513773
MBhj	kmAk	3.423766151919251
6J6k	kmAk	-0.14695620934513548
dwaa	kmAk	-2.477732049867591
KWQg	kmAk	-1.4251304337235309
TD4b	kmAk	-5.692045078802106
PgSt	kmAk	5.89676348979601
vqIu	kmAk	-1.5363979506336713
ng3t	kmAk	2.9488627149831386
h99C	kmAk	-0.6332873339229245
rrYb	kmAk	-0.6508355128554917
aGmd	kmAk	4.5583947626293515
bgF6	kmAk	0.04693111910529838
f0Pt	kmAk	0.08650288473198726
wjQm	knVp	1.3684764050716063
rmzQ	knVp	-0.6737503422828908
x8rj	knVp	0.9690140681626788
JgMH	knVp	-0.8238544562550051
5iRk	knVp	-0.016627284558542246
PExd	knVp	-0.572493461045888
j7Vg	knVp	0.7169193072943444
q4gE	knVp	2.0011235671327254
McUH	knVp	-0.14087719407544272
vBxA	knVp	-0.7647020562079606
ikBP	knVp	0.9309181832550524
MGdy	knVp	-0.01594415107011791
HPbz	knVp	0.1579753104464609
Euun	knVp	1.7385093121236272
RGyC	knVp	-0.1369511080477364
tjTq	knVp	0.27538324558120203
suFQ	knVp	-0.5131390426455366
NH5j	knVp	-0.21694592615174252
1SrW	knVp	0.7074262475584108
vHIu	knVp	-0.7632894858891943
SpQv	knVp	0.8809257024079272
9C86	knVp	0.7126241267058254
cIkA	knVp	0.9096593161358989
y1Ct	knVp	0.9297954827786703
5URg	knVp	0.48739213564514267
02fD	knVp	1.8458102151709312
roA4	knVp	-2.2800316149697335
bUhm	knVp	-1.6016452107605328
Kb5V	knVp	-0.09693844388626943
UcgU	knVp	1.6039954202468611
1eIZ	knVp	-0.820750558521517
ho5m	knVp	-0.7117998295367788
pTbc	knVp	0.2030920613752682
003j	knVp	1.4571067031518627
zeOI	knVp	1.517388170988
WG3x	knVp	-2.9858486034658416
9WGi	knVp	0.5031819258926099
cmF8	knVp	1.3816283092524724
rqri	knVp	0.7978738852007392
TNT4	knVp	4.044459844565774
Tofr	knVp	3.876156980389376
5arJ	knVp	2.440064706213449
BDTj	knVp	2.924072586536456
p1My	knVp	2.9456822914431604
SmcG	knVp	1.5556317493755891
jJ2J	knVp	1.364682970186279
PRY4	knVp	1.1288438752436765
KMTI	knVp	1.3628491807692642
MBhj	knVp	1.729054199945413
6J6k	knVp	1.811211003334721
dwaa	knVp	2.1155214087059515
KWQg	knVp	-1.197048134643259
TD4b	knVp	3.5281131090550093
PgSt	knVp	-0.1244823299818487
vqIu	knVp	0.43892262258623627
ng3t	knVp	0.930441398167464
h99C	knVp	0.2498800727751551
rrYb	knVp	2.115671901138405
aGmd	knVp	0.8875066081890346
bgF6	knVp	-8.444847160011454
f0Pt	knVp	2.019126967530232
wjQm	kqKL	1.2242268609470626
rmzQ	kqKL	3.0786989707480297
x8rj	kqKL	3.092433339673858
JgMH	kqKL	0.5413613070072275
5iRk	kqKL	0.24333272951784626
PExd	kqKL	-3.074844586698045
j7Vg	kqKL	-0.36226863756486505
q4gE	kqKL	1.402175206752308
McUH	kqKL	0.8487953539810982
vBxA	kqKL	-0.19878473232034582
ikBP	kqKL	0.12966936463811096
MGdy	kqKL	-0.12728779020977182
HPbz	kqKL	-0.27367906568852735
Euun	kqKL	-2.608609739633004
RGyC	kqKL	-2.693919278873876
tjTq	kqKL	3.0673273985290486
suFQ	kqKL	3.445131949040736
NH5j	kqKL	-0.5594059181435388
1SrW	kqKL	-4.359265065858045
vHIu	kqKL	-8.170426043778765
SpQv	kqKL	-3.9319045763076574
9C86	kqKL	-3.963139291884971
cIkA	kqKL	3.5184750137316736
y1Ct	kqKL	-1.604444278053246
5URg	kqKL	-4.0403579260443045
02fD	kqKL	-3.7069168571371383
roA4	kqKL	-0.23471335940445168
bUhm	kqKL	0.5670523488553924
Kb5V	kqKL	7.292840101840827
UcgU	kqKL	0.10645452973191981
1eIZ	kqKL	0.38755877063042987
ho5m	kqKL	2.298802773377514
pTbc	kqKL	-0.2113654782865869
003j	kqKL	3.328581559235624
zeOI	kqKL	1.4028280465367164
WG3x	kqKL	-1.1949043166443132
9WGi	kqKL	-2.1540585394955447
cmF8	kqKL	-2.354035145181084
rqri	kqKL	1.5234668962205793
TNT4	kqKL	-4.125251208421095
Tofr	kqKL	-2.5654109135959318
5arJ	kqKL	-3.750231303211669
BDTj	kqKL	-3.326675317864491
p1My	kqKL	-1.5471559689595928
SmcG	kqKL	-0.9551851397686454
jJ2J	kqKL	-4.326139139495079
PRY4	kqKL	3.514607942288292
KMTI	kqKL	0.05495438616468012
MBhj	kqKL	-1.3960851914329304
6J6k	kqKL	12.624301211546697
dwaa	kqKL	1.8720488518802338
KWQg	kqKL	0.5092958667458921
TD4b	kqKL	1.580696820355813
PgSt	kqKL	-0.8404263746679422
vqIu	kqKL	2.5942766015460057
ng3t	kqKL	-2.239109306692893
h99C	kqKL	-0.3782741434103691
rrYb	kqKL	-4.367042178434594
aGmd	kqKL	-3.8453821343655212
bgF6	kqKL	1.276089296250559
f0Pt	kqKL	7.416392914715227
wjQm	KyuU	-2.7008579341181974e-4
rmzQ	KyuU	-1.5787048356630504
x8rj	KyuU	-1.5521487992512677
JgMH	KyuU	-2.223262766667486
5iRk	KyuU	0.5138967927744799
PExd	KyuU	-2.031272193366038
j7Vg	KyuU	0.09069247071808645
q4gE	KyuU	-3.4113243956611123
McUH	KyuU	0.299159492624878
vBxA	KyuU	0.2021731182745866
ikBP	KyuU	-4.479413052345424
MGdy	KyuU	-0.09943336639585425
HPbz	KyuU	-0.17308785072627675
Euun	KyuU	-4.394418426398887
RGyC	KyuU	-0.1132927815151946
tjTq	KyuU	-0.01105676999619819
suFQ	KyuU	-1.8481619501151585
NH5j	KyuU	-0.5387531836397181
1SrW	KyuU	1.4728191444463077
vHIu	KyuU	1.543453383338731
SpQv	KyuU	2.864146093715512
9C86	KyuU	1.6990630922137873
cIkA	KyuU	-4.469154544810948
y1Ct	KyuU	-1.4250097409874103
5URg	KyuU	6.638032880938808
02fD	KyuU	2.0560502182856326
roA4	KyuU	-0.48552890637236806
bUhm	KyuU	-36.55421559548916
Kb5V	KyuU	1.7724236891044685
UcgU	KyuU	-4.8760640263941735
1eIZ	KyuU	0.16987901966318292
ho5m	KyuU	0.2633508006138456
pTbc	KyuU	-1.7982509653620034
003j	KyuU	-7.9883945053167045
zeOI	KyuU	-3.645492200888181
WG3x	KyuU	4.229852574822283
9WGi	KyuU	-0.093320514471505
cmF8	KyuU	-3.4776738396997398
rqri	KyuU	-3.6390592191918465
TNT4	KyuU	NA
Tofr	KyuU	-4.875855437846903
5arJ	KyuU	-4.717448151698058
BDTj	KyuU	-3.0625776022873
p1My	KyuU	NA
SmcG	KyuU	NA
jJ2J	KyuU	-4.935803032650933
PRY4	KyuU	-3.8444001619655213
KMTI	KyuU	0.7923202645843541
MBhj	KyuU	-0.5226757419839728
6J6k	KyuU	-1.2167047079266522
dwaa	KyuU	-5.030724063932664
KWQg	KyuU	-4.385931984403517
TD4b	KyuU	-2.104411914147275
PgSt	KyuU	-1.5163243171552523
vqIu	KyuU	-2.5017560986998753
ng3t	KyuU	5.206719125381916
h99C	KyuU	-0.4003141958817754
rrYb	KyuU	-0.18071610486260525
aGmd	KyuU	-0.5921779247097316
bgF6	KyuU	0.5715542185747347
f0Pt	KyuU	-3.833531826113566
wjQm	L6D3	-2.01973523096637
rmzQ	L6D3	1.319268613051679
x8rj	L6D3	2.9386065909847567
JgMH	L6D3	-3.4592386392181047
5iRk	L6D3	-1.0187788347616706
PExd	L6D3	-5.680428967493966
j7Vg	L6D3	-0.07914470237458338
q4gE	L6D3	0.6542557019051974
McUH	L6D3	-0.10887181686304957
vBxA	L6D3	0.021536806462735068
ikBP	L6D3	1.0898277052963083
MGdy	L6D3	-14.489899953178112
HPbz	L6D3	-0.1362489273003482
Euun	L6D3	1.9210656487381632
RGyC	L6D3	3.1268170414465386
tjTq	L6D3	-0.8089507573108898
suFQ	L6D3	2.1810838535596857
NH5j	L6D3	2.5506411106503735
1SrW	L6D3	-4.24969300669366
vHIu	L6D3	-3.0653864432188986
SpQv	L6D3	-0.26702587326203786
9C86	L6D3	0.2333902307501664
cIkA	L6D3	2.800617100996225
y1Ct	L6D3	-2.1876702423512304
5URg	L6D3	-8.971600702795282
02fD	L6D3	-6.3796353850390695
roA4	L6D3	0.5469917315672598
bUhm	L6D3	-0.8584023617785863
Kb5V	L6D3	4.178100182264167
UcgU	L6D3	-1.7871008002135353
1eIZ	L6D3	-0.03523889696109227
ho5m	L6D3	-0.8205353174232874
pTbc	L6D3	0.04369790093858785
003j	L6D3	-1.916273775099259
zeOI	L6D3	1.6086826409410708
WG3x	L6D3	-2.38786885261047
9WGi	L6D3	0.2689709292055074
cmF8	L6D3	0.40620035661867704
rqri	L6D3	-1.2557451963795732
TNT4	L6D3	3.4286911871168884
Tofr	L6D3	2.483006719237424
5arJ	L6D3	3.0024943848900616
BDTj	L6D3	2.1778444678829283
p1My	L6D3	1.6950065791807551
SmcG	L6D3	2.4845598733250767
jJ2J	L6D3	1.6190420997265549
PRY4	L6D3	0.40262635438707356
KMTI	L6D3	4.014005943361404
MBhj	L6D3	-1.737434803827622
6J6k	L6D3	-3.65593747455135
dwaa	L6D3	0.20670777180327873
KWQg	L6D3	-4.166098291679619
TD4b	L6D3	-3.733098792549865
PgSt	L6D3	2.6582423754003983
vqIu	L6D3	2.0228130603769876
ng3t	L6D3	2.7328549557868453
h99C	L6D3	-0.09627605988632384
rrYb	L6D3	3.3302995145601915
aGmd	L6D3	1.2856434579083162
bgF6	L6D3	0.13567306176217983
f0Pt	L6D3	3.9836644314246072
wjQm	L96t	-1.8868629202591827
rmzQ	L96t	-0.059727596005625834
x8rj	L96t	0.3889545856494111
JgMH	L96t	-2.518435792556799
5iRk	L96t	-3.7237198774635742
PExd	L96t	-0.5843556771372244
j7Vg	L96t	0.3227104668351223
q4gE	L96t	4.125030546836099
McUH	L96t	0.09484210695565677
vBxA	L96t	0.07546850712756482
ikBP	L96t	4.60006750375503
MGdy	L96t	0.1808092042344702
HPbz	L96t	-0.7185733471500932
Euun	L96t	-0.6796281690337765
RGyC	L96t	-1.778164923753095
tjTq	L96t	-2.224235276467169
suFQ	L96t	-3.4810822716142544
NH5j	L96t	-0.5219059423628782
1SrW	L96t	0.8341222295691569
vHIu	L96t	2.3728599912495465
SpQv	L96t	NA
9C86	L96t	1.1040659448373553
cIkA	L96t	-2.22368452371811
y1Ct	L96t	-0.32823576908493945
5URg	L96t	4.2556646009193155
02fD	L96t	-0.8863687208153538
roA4	L96t	0.13009087137510536
bUhm	L96t	0.2725725607892432
Kb5V	L96t	-0.8144131504692266
UcgU	L96t	0.6405464870177827
1eIZ	L96t	0.3066809367972065
ho5m	L96t	-6.199851413304541
pTbc	L96t	NA
003j	L96t	-3.675582049772794
zeOI	L96t	-4.253946817444287
WG3x	L96t	-4.27218310763108
9WGi	L96t	0.09183663094351815
cmF8	L96t	0.5827320492947288
rqri	L96t	-2.7878524378008653
TNT4	L96t	5.385292598868743
Tofr	L96t	4.572281444056374
5arJ	L96t	1.8871308654714558
BDTj	L96t	2.3708535381532774
p1My	L96t	NA
SmcG	L96t	3.1702613629986036
jJ2J	L96t	2.9530129447741684
PRY4	L96t	-1.1640611185631327
KMTI	L96t	-3.424521966881949
MBhj	L96t	-0.9396857389952952
6J6k	L96t	0.42374896830952946
dwaa	L96t	-1.188224137339126
KWQg	L96t	-1.365732014526923
TD4b	L96t	3.861720603634557
PgSt	L96t	-1.061649901179425
vqIu	L96t	3.121900063949492
ng3t	L96t	1.5944986827151943
h99C	L96t	0.07428117275411893
rrYb	L96t	-1.1785712554217092
aGmd	L96t	-0.6347021825056063
bgF6	L96t	-1.121463241611541
f0Pt	L96t	2.009646329568154
wjQm	lKL4	0.45056676718671146
rmzQ	lKL4	2.461217342387562
x8rj	lKL4	-2.7088741589530745
JgMH	lKL4	-3.364270045206778
5iRk	lKL4	-0.443100371433292
PExd	lKL4	-5.571185609914553
j7Vg	lKL4	0.20083691870931192
q4gE	lKL4	-0.6634535007005616
McUH	lKL4	0.3963068236584305
vBxA	lKL4	0.6745950839434025
ikBP	lKL4	-1.5618869207103625
MGdy	lKL4	0.21531760846130202
HPbz	lKL4	-0.03972105962487044
Euun	lKL4	3.9275155400461186
RGyC	lKL4	-1.707962666484756
tjTq	lKL4	-6.3315557211653
suFQ	lKL4	2.3161427756694035
NH5j	lKL4	-0.8196188948217197
1SrW	lKL4	1.4774049246399454
vHIu	lKL4	0.38909758619420454
SpQv	lKL4	0.12974227118468207
9C86	lKL4	-0.33561569002839825
cIkA	lKL4	-4.680757629765937
y1Ct	lKL4	0.5562238201146644
5URg	lKL4	-7.3711981497951475
02fD	lKL4	-3.036869829683249
roA4	lKL4	-1.4261818279778393
bUhm	lKL4	-0.3664196526359814
Kb5V	lKL4	-4.6637626961915934
UcgU	lKL4	-1.6406902948478193
1eIZ	lKL4	0.025957751001436782
ho5m	lKL4	-2.04667856426669
pTbc	lKL4	-1.3360488290349664
003j	lKL4	-2.1153174173652647
zeOI	lKL4	-1.8171986491345884
WG3x	lKL4	-6.495059462561959
9WGi	lKL4	NA
cmF8	lKL4	2.6132111577952095
rqri	lKL4	2.017734666798832
TNT4	lKL4	1.552221922730262
Tofr	lKL4	2.777191312625595
5arJ	lKL4	3.7175782053290947
BDTj	lKL4	3.5623226416724587
p1My	lKL4	2.9285250208194533
SmcG	lKL4	3.6292166986492225
jJ2J	lKL4	1.7564475072374879
PRY4	lKL4	0.7429102751810044
KMTI	lKL4	-3.2476608003345544
MBhj	lKL4	-2.650227402078449
6J6k	lKL4	-1.0560013808108932
dwaa	lKL4	-2.3630375714981033
KWQg	lKL4	3.4804161372399944
TD4b	lKL4	-3.3122999535256374
PgSt	lKL4	2.3907936233886247
vqIu	lKL4	-3.373062869945706
ng3t	lKL4	-0.9486249733580342
h99C	lKL4	-0.2604861008259597
rrYb	lKL4	-4.372186038880661
aGmd	lKL4	0.26137954038863803
bgF6	lKL4	0.6560449419076171
f0Pt	lKL4	-3.733279065807804
wjQm	LlE0	0.4035208625251232
rmzQ	LlE0	-0.8069968538907081
x8rj	LlE0	1.2026967552393015
JgMH	LlE0	-0.11630362063105024
5iRk	LlE0	0.48106769796899707
PExd	LlE0	0.9944860197703025
j7Vg	LlE0	1.2402717058758317
q4gE	LlE0	0.6741969653806956
McUH	LlE0	-2.0654543601114916
vBxA	LlE0	0.4165192321349431
ikBP	LlE0	-0.8804259039881231
MGdy	LlE0	0.3161160887873801
HPbz	LlE0	0.3188819417795442
Euun	LlE0	2.4566385926647363
RGyC	LlE0	-0.5535853281979641
tjTq	LlE0	0.3629672195755052
suFQ	LlE0	-2.324460812829761
NH5j	LlE0	-1.9275264467581497
1SrW	LlE0	-0.07004748870941968
vHIu	LlE0	-1.6954196964083859
SpQv	LlE0	-0.11662713424375346
9C86	LlE0	1.1503701009370153
cIkA	LlE0	0.5458370670502248
y1Ct	LlE0	0.1425468591421844
5URg	LlE0	5.25122247530799
02fD	LlE0	0.6765808632956042
roA4	LlE0	-1.684825285966893
bUhm	LlE0	-0.9959587342140438
Kb5V	LlE0	0.35520397249123953
UcgU	LlE0	1.4891686302448044
1eIZ	LlE0	-0.7373425666866362
ho5m	LlE0	1.192172734278923
pTbc	LlE0	-1.5687250577532612
003j	LlE0	0.47679166547826723
zeOI	LlE0	-0.41756826045302375
WG3x	LlE0	1.9783992287451184
9WGi	LlE0	-1.980384896711611
cmF8	LlE0	1.6895994286329714
rqri	LlE0	-2.7289663960893606
TNT4	LlE0	2.762739958343355
Tofr	LlE0	1.034511557478849
5arJ	LlE0	1.4694357178795123
BDTj	LlE0	1.1033171640464983
p1My	LlE0	2.225200907421075
SmcG	LlE0	1.1074331962965964
jJ2J	LlE0	0.5408067460566647
PRY4	LlE0	0.5744368086272835
KMTI	LlE0	3.05529990954957
MBhj	LlE0	1.0882607694313455
6J6k	LlE0	0.7829330077931814
dwaa	LlE0	-0.3775907996796609
KWQg	LlE0	0.21761286107691144
TD4b	LlE0	-0.33464317318886
PgSt	LlE0	0.188258360894096
vqIu	LlE0	0.06379026911787238
ng3t	LlE0	1.9001494187569739
h99C	LlE0	0.5725726190070863
rrYb	LlE0	-2.6616613444351693
aGmd	LlE0	0.7331196498526509
bgF6	LlE0	0.17102026740523457
f0Pt	LlE0	1.1194215425947103
wjQm	mC4O	2.551357067891392
rmzQ	mC4O	-2.493720039484215
x8rj	mC4O	-2.979182963356152
JgMH	mC4O	1.5979481927184824
5iRk	mC4O	-0.5150058295065162
PExd	mC4O	NA
j7Vg	mC4O	0.7848238210432119
q4gE	mC4O	-4.572573664104833
McUH	mC4O	-1.69825825347442
vBxA	mC4O	0.7142273107619515
ikBP	mC4O	-6.9717768288889594
MGdy	mC4O	0.29000873440830177
HPbz	mC4O	-1.1535617789820376
Euun	mC4O	-5.5143960921671695
RGyC	mC4O	-1.8481660832957896
tjTq	mC4O	-5.085284328259948
suFQ	mC4O	0.469064601867758
NH5j	mC4O	-3.6899619711222114
1SrW	mC4O	-0.1746459734379676
vHIu	mC4O	-0.7337920285898314
SpQv	mC4O	-2.0640820965569198
9C86	mC4O	-0.6818758601799264
cIkA	mC4O	-1.3876206193516787
y1Ct	mC4O	0.7817632831829604
5URg	mC4O	NA
02fD	mC4O	NA
roA4	mC4O	2.0307513915763695
bUhm	mC4O	-0.3032658475680917
Kb5V	mC4O	-7.8067239212491355
UcgU	mC4O	-1.6379037605889668
1eIZ	mC4O	-0.14788520052571788
ho5m	mC4O	-1.3662462467141667
pTbc	mC4O	-6.0197513186378995
003j	mC4O	-6.877306101184822
zeOI	mC4O	-6.796994485852299
WG3x	mC4O	3.2512424854747635
9WGi	mC4O	-2.5321368133414617
cmF8	mC4O	-5.153949012784396
rqri	mC4O	1.8920913927949743
TNT4	mC4O	-5.914360632919997
Tofr	mC4O	-4.225828859218068
5arJ	mC4O	-6.521653561049698
BDTj	mC4O	-7.435434757452643
p1My	mC4O	-5.95762697729949
SmcG	mC4O	-7.0875166410662835
jJ2J	mC4O	-7.652212539484541
PRY4	mC4O	0.46114717473372735
KMTI	mC4O	-0.5022582074454475
MBhj	mC4O	-1.8272539548685651
6J6k	mC4O	-9.889506517524719
dwaa	mC4O	-5.774202685626886
KWQg	mC4O	-4.512079414986695
TD4b	mC4O	-2.810509295540424
PgSt	mC4O	-2.7093669858368385
vqIu	mC4O	0.07612878009464022
ng3t	mC4O	0.7075142944000379
h99C	mC4O	-1.5829276431691346
rrYb	mC4O	-7.33297039469743
aGmd	mC4O	-2.263688903674266
bgF6	mC4O	-0.4973078260119881
f0Pt	mC4O	-2.419634577765585
wjQm	n4xA	1.440709270893423
rmzQ	n4xA	-2.11971420109056
x8rj	n4xA	5.117275903666804
JgMH	n4xA	-0.4990037636385782
5iRk	n4xA	-1.070117043458966
PExd	n4xA	1.6282358662661884
j7Vg	n4xA	-0.05445140253689395
q4gE	n4xA	-0.3670825550648216
McUH	n4xA	-0.7694327177448582
vBxA	n4xA	-0.3658277084163716
ikBP	n4xA	-2.466298529190333
MGdy	n4xA	0.22252744440749694
HPbz	n4xA	-0.2731890637380911
Euun	n4xA	1.0759932679811026
RGyC	n4xA	1.3210107145185561
tjTq	n4xA	0.46284771828401444
suFQ	n4xA	-6.0054327002774315
NH5j	n4xA	-1.7556140182531912
1SrW	n4xA	-1.213259644433937
vHIu	n4xA	-0.7709192327005975
SpQv	n4xA	1.4625949109196676
9C86	n4xA	-0.5894363897244179
cIkA	n4xA	0.009724215084440388
y1Ct	n4xA	0.25576248583549366
5URg	n4xA	0.8152322652205352
02fD	n4xA	2.667880794161892
roA4	n4xA	4.019100700418385
bUhm	n4xA	-0.475284461239212
Kb5V	n4xA	2.7598993385798916
UcgU	n4xA	-2.993106890406953
1eIZ	n4xA	-1.503222863276953
ho5m	n4xA	-4.308403165713568
pTbc	n4xA	1.8039950776600981
003j	n4xA	-1.4415530504379592
zeOI	n4xA	1.534055295537504
WG3x	n4xA	-0.6528223600887861
9WGi	n4xA	-1.7595519339480052
cmF8	n4xA	-0.1274859987168592
rqri	n4xA	3.6909164967644985
TNT4	n4xA	1.3412654549849166
Tofr	n4xA	0.4329284045632158
5arJ	n4xA	1.38586459206201
BDTj	n4xA	0.24192096460943685
p1My	n4xA	1.2263139284089946
SmcG	n4xA	0.7441209149664019
jJ2J	n4xA	0.01986786260804401
PRY4	n4xA	2.11708092482867
KMTI	n4xA	0.444548105040809
MBhj	n4xA	-1.0664449094625235
6J6k	n4xA	6.969130483822773
dwaa	n4xA	-2.110115335738577
KWQg	n4xA	0.3833922800622022
TD4b	n4xA	0.6821718607060392
PgSt	n4xA	-0.46225672870044454
vqIu	n4xA	1.52856037664633
ng3t	n4xA	1.2998971751260193
h99C	n4xA	0.1417866189006207
rrYb	n4xA	-0.27451667881894226
aGmd	n4xA	-0.49297946533412723
bgF6	n4xA	0.10349961301899877
f0Pt	n4xA	0.4893096792701472
wjQm	N6S4	-0.9666555309881957
rmzQ	N6S4	1.9644999294624232
x8rj	N6S4	-0.5786670064949861
JgMH	N6S4	-0.1969613019532791
5iRk	N6S4	0.09093122903477248
PExd	N6S4	1.5396040304549266
j7Vg	N6S4	-0.11239627473732798
q4gE	N6S4	0.5308661151664595
McUH	N6S4	-0.32584883617889204
vBxA	N6S4	0.10659296741790253
ikBP	N6S4	-1.3564572282769038
MGdy	N6S4	-0.11350975673433826
HPbz	N6S4	0.5269881453127419
Euun	N6S4	-3.9158962044367955
RGyC	N6S4	-0.45233511348939787
tjTq	N6S4	-5.762589503668907
suFQ	N6S4	-1.6394390739867095
NH5j	N6S4	-2.1377281203486254
1SrW	N6S4	-0.5869129348501401
vHIu	N6S4	-1.3650740286290515
SpQv	N6S4	-2.64656201092037
9C86	N6S4	0.8663240320093559
cIkA	N6S4	0.6208635067822553
y1Ct	N6S4	-0.0882711183704615
5URg	N6S4	16.41095756700519
02fD	N6S4	4.240543092500864
roA4	N6S4	-4.3658497170688255
bUhm	N6S4	0.14820682041101818
Kb5V	N6S4	-1.5089222345579993
UcgU	N6S4	-3.3284664988783548
1eIZ	N6S4	0.00628483981368904
ho5m	N6S4	NA
pTbc	N6S4	-4.477670018296464
003j	N6S4	1.9193172199281403
zeOI	N6S4	-3.5926919650292954
WG3x	N6S4	-3.266623454532974
9WGi	N6S4	-2.4691991703089853
cmF8	N6S4	-5.054353107018463
rqri	N6S4	2.05989690329951
TNT4	N6S4	-5.908636352170225
Tofr	N6S4	-5.5280298032478035
5arJ	N6S4	-6.852686983893444
BDTj	N6S4	-7.582158014112876
p1My	N6S4	-5.460008372674163
SmcG	N6S4	-3.8387504429769774
jJ2J	N6S4	-4.726016453571573
PRY4	N6S4	3.7736029284243893
KMTI	N6S4	-1.394803458877707
MBhj	N6S4	-2.6717476176992423
6J6k	N6S4	-3.451669338222389
dwaa	N6S4	-3.99985969992038
KWQg	N6S4	-2.4648161935107282
TD4b	N6S4	-2.244775625530733
PgSt	N6S4	-2.473036507132432
vqIu	N6S4	1.5965490286596076
ng3t	N6S4	-4.803875732546297
h99C	N6S4	-0.2814074106073412
rrYb	N6S4	2.1964347314743624
aGmd	N6S4	-3.7436981424729394
bgF6	N6S4	0.5164916276305972
f0Pt	N6S4	1.36264045607018
wjQm	peEJ	1.4490292851686188
rmzQ	peEJ	-2.055884661303008
x8rj	peEJ	-3.310678412838505
JgMH	peEJ	4.8467236076474896
5iRk	peEJ	-0.9069263397618994
PExd	peEJ	-3.3873605615083133
j7Vg	peEJ	-2.967777585838226
q4gE	peEJ	-2.076797556618706
McUH	peEJ	0.1993855605949288
vBxA	peEJ	-0.47816589116999825
ikBP	peEJ	-4.519185335791683
MGdy	peEJ	-2.1303419863392055
